# piglit failures
spec@arb_texture_compression@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RGB- swizzled- border color only,Fail
spec@arb_texture_compression@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RGBA- swizzled- border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor-swizzled,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RGBA_BPTC_UNORM- swizzled- border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RGB_BPTC_SIGNED_FLOAT- swizzled- border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RGB_BPTC_UNSIGNED_FLOAT- swizzled- border color only,Fail
spec@arb_texture_compression_bptc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_SRGB_ALPHA_BPTC_UNORM- swizzled- border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@GL_RGB16F- swizzled- border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@GL_RGB32F- swizzled- border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@GL_RGBA16F- swizzled- border color only,Fail
spec@arb_texture_float@texwrap formats bordercolor-swizzled@GL_RGBA32F- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor-swizzled,Fail
spec@arb_texture_rg@texwrap formats bordercolor-swizzled@GL_R16- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor-swizzled@GL_R8- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor-swizzled@GL_RG16- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats bordercolor-swizzled@GL_RG8- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor-swizzled,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor-swizzled@GL_R16F- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor-swizzled@GL_R32F- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor-swizzled@GL_RG16F- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-float bordercolor-swizzled@GL_RG32F- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_R16I- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_R16UI- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_R32I- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_R32UI- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_R8I- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_R8UI- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_RG16I- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_RG16UI- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_RG32I- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_RG32UI- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_RG8I- swizzled- border color only,Fail
spec@arb_texture_rg@texwrap formats-int bordercolor-swizzled@GL_RG8UI- swizzled- border color only,Fail
spec@arb_texture_rgb10_a2ui@texwrap formats bordercolor-swizzled,Fail
spec@arb_texture_rgb10_a2ui@texwrap formats bordercolor-swizzled@GL_RGB10_A2UI- swizzled- border color only,Fail
spec@ext_image_dma_buf_import@ext_image_dma_buf_import-tex-modifier,Fail
spec@ext_image_dma_buf_import@ext_image_dma_buf_import-sample_y210,Fail
spec@ext_image_dma_buf_import@ext_image_dma_buf_import-sample_y212,Fail
spec@ext_image_dma_buf_import@ext_image_dma_buf_import-sample_y216,Fail
spec@ext_packed_float@texwrap formats bordercolor-swizzled,Fail
spec@ext_packed_float@texwrap formats bordercolor-swizzled@GL_R11F_G11F_B10F- swizzled- border color only,Fail
spec@ext_texture_compression_rgtc@texwrap formats bordercolor-swizzled,Fail
spec@ext_texture_compression_rgtc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RED_RGTC1- swizzled- border color only,Fail
spec@ext_texture_compression_rgtc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RG_RGTC2- swizzled- border color only,Fail
spec@ext_texture_compression_rgtc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_SIGNED_RED_RGTC1- swizzled- border color only,Fail
spec@ext_texture_compression_rgtc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_SIGNED_RG_RGTC2- swizzled- border color only,Fail
spec@ext_texture_compression_s3tc@texwrap formats bordercolor-swizzled,Fail
spec@ext_texture_compression_s3tc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RGBA_S3TC_DXT1_EXT- swizzled- border color only,Fail
spec@ext_texture_compression_s3tc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RGBA_S3TC_DXT3_EXT- swizzled- border color only,Fail
spec@ext_texture_compression_s3tc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RGBA_S3TC_DXT5_EXT- swizzled- border color only,Fail
spec@ext_texture_compression_s3tc@texwrap formats bordercolor-swizzled@GL_COMPRESSED_RGB_S3TC_DXT1_EXT- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGB16I- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGB16UI- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGB32I- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGB32UI- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGB8I- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGB8UI- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGBA16I- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGBA16UI- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGBA32I- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGBA32UI- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGBA8I- swizzled- border color only,Fail
spec@ext_texture_integer@texwrap formats bordercolor-swizzled@GL_RGBA8UI- swizzled- border color only,Fail
spec@ext_texture_shared_exponent@texwrap formats bordercolor-swizzled,Fail
spec@ext_texture_shared_exponent@texwrap formats bordercolor-swizzled@GL_RGB9_E5- swizzled- border color only,Fail
spec@ext_texture_snorm@texwrap formats bordercolor-swizzled,Fail
spec@ext_texture_snorm@texwrap formats bordercolor-swizzled@GL_R16_SNORM- swizzled- border color only,Fail
spec@ext_texture_snorm@texwrap formats bordercolor-swizzled@GL_R8_SNORM- swizzled- border color only,Fail
spec@ext_texture_snorm@texwrap formats bordercolor-swizzled@GL_RG16_SNORM- swizzled- border color only,Fail
spec@ext_texture_snorm@texwrap formats bordercolor-swizzled@GL_RG8_SNORM- swizzled- border color only,Fail
spec@ext_texture_snorm@texwrap formats bordercolor-swizzled@GL_RGB16_SNORM- swizzled- border color only,Fail
spec@ext_texture_snorm@texwrap formats bordercolor-swizzled@GL_RGB8_SNORM- swizzled- border color only,Fail
spec@ext_texture_snorm@texwrap formats bordercolor-swizzled@GL_RGBA16_SNORM- swizzled- border color only,Fail
spec@ext_texture_snorm@texwrap formats bordercolor-swizzled@GL_RGBA8_SNORM- swizzled- border color only,Fail
spec@ext_texture_srgb@texwrap formats bordercolor-swizzled,Fail
spec@ext_texture_srgb@texwrap formats bordercolor-swizzled@GL_SRGB8- swizzled- border color only,Fail
spec@ext_texture_srgb@texwrap formats bordercolor-swizzled@GL_SRGB8_ALPHA8- swizzled- border color only,Fail
spec@ext_texture_srgb@texwrap formats-s3tc bordercolor-swizzled,Fail
spec@ext_texture_srgb@texwrap formats-s3tc bordercolor-swizzled@GL_COMPRESSED_SRGB- swizzled- border color only,Fail
spec@ext_texture_srgb@texwrap formats-s3tc bordercolor-swizzled@GL_COMPRESSED_SRGB_ALPHA- swizzled- border color only,Fail
spec@ext_texture_srgb@texwrap formats-s3tc bordercolor-swizzled@GL_COMPRESSED_SRGB_ALPHA_S3TC_DXT1_EXT- swizzled- border color only,Fail
spec@ext_texture_srgb@texwrap formats-s3tc bordercolor-swizzled@GL_COMPRESSED_SRGB_ALPHA_S3TC_DXT3_EXT- swizzled- border color only,Fail
spec@ext_texture_srgb@texwrap formats-s3tc bordercolor-swizzled@GL_COMPRESSED_SRGB_ALPHA_S3TC_DXT5_EXT- swizzled- border color only,Fail
spec@ext_texture_srgb@texwrap formats-s3tc bordercolor-swizzled@GL_COMPRESSED_SRGB_S3TC_DXT1_EXT- swizzled- border color only,Fail
spec@glsl-1.30@execution@fs-large-local-array,Fail
spec@glsl-1.30@execution@fs-large-local-array-vec2,Fail
spec@glsl-1.30@execution@fs-large-local-array-vec3,Fail
spec@glsl-1.30@execution@fs-large-local-array-vec4,Fail
spec@glsl-1.30@execution@fs-multiple-large-local-arrays,Fail
spec@glsl-1.50@execution@geometry@tri-strip-ordering-with-prim-restart gl_triangle_strip_adjacency ffs,Fail
spec@glsl-1.50@execution@geometry@tri-strip-ordering-with-prim-restart gl_triangle_strip_adjacency other,Fail
spec@glsl-es-3.00@execution@built-in-functions@fs-packhalf2x16,Fail
spec@glsl-es-3.00@execution@built-in-functions@vs-packhalf2x16,Fail
spec@khr_texture_compression_astc@miptree-gl srgb-fp,Fail
spec@khr_texture_compression_astc@miptree-gl srgb-fp@sRGB decode full precision,Fail
spec@khr_texture_compression_astc@miptree-gles srgb-fp,Fail
spec@khr_texture_compression_astc@miptree-gles srgb-fp@sRGB decode full precision,Fail
spec@khr_texture_compression_astc@sliced-3d-miptree-gl srgb-fp,Fail
spec@khr_texture_compression_astc@sliced-3d-miptree-gl srgb-fp@sRGB decode full precision,Fail
spec@khr_texture_compression_astc@sliced-3d-miptree-gles srgb-fp,Fail
spec@khr_texture_compression_astc@sliced-3d-miptree-gles srgb-fp@sRGB decode full precision,Fail
spec@oes_shader_io_blocks@compiler@layout-location-aliasing.vert,Fail

# glcts failures
KHR-GL46.direct_state_access.framebuffers_texture_layer_attachment,Fail
KHR-GL46.geometry_shader.layered_rendering_fbo_no_attachment.layered_rendering_fbo_no_attachment,Fail
KHR-GL46.shader_image_load_store.advanced-sso-subroutine,Fail
KHR-GL46.shader_image_load_store.basic-allTargets-atomic,Fail
KHR-GL46.texture_cube_map_array.sampling,Fail

# escts failures
KHR-GLES31.core.texture_cube_map_array.sampling,Fail
KHR-GLES32.core.ext_texture_shadow_lod.texture.sampler2darrayshadow_bias_fragment,Fail
KHR-GLES32.core.ext_texture_shadow_lod.texturelod.sampler2darrayshadow_fragment,Fail
KHR-GLES32.core.ext_texture_shadow_lod.texturelod.sampler2darrayshadow_vertex,Fail
KHR-GLES32.core.ext_texture_shadow_lod.texturelod.samplercubeshadow_fragment,Fail
KHR-GLES32.core.ext_texture_shadow_lod.texturelod.samplercubeshadow_vertex,Fail
KHR-GLES32.core.ext_texture_shadow_lod.texturelodoffset.sampler2darrayshadow_fragment,Fail
KHR-GLES32.core.ext_texture_shadow_lod.texturelodoffset.sampler2darrayshadow_vertex,Fail
KHR-GLES32.core.ext_texture_shadow_lod.textureoffset.sampler2darrayshadow_bias_fragment,Fail
KHR-GLES32.core.texture_cube_map_array.sampling,Fail

# deqp failures
dEQP-GLES2.functional.texture.mipmap.2d.generate.a8_non_square_fastest,Fail
dEQP-GLES2.functional.texture.mipmap.2d.generate.a8_non_square_nicest,Fail
dEQP-GLES2.functional.texture.mipmap.2d.generate.l8_non_square_fastest,Fail
dEQP-GLES2.functional.texture.mipmap.2d.generate.l8_non_square_nicest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.a8_fastest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.a8_nicest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.l8_fastest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.l8_nicest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.la88_fastest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.la88_nicest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.rgb565_fastest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.rgb565_nicest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.rgba4444_fastest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.rgba4444_nicest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.rgba5551_fastest,Fail
dEQP-GLES2.functional.texture.mipmap.cube.generate.rgba5551_nicest,Fail
dEQP-GLES2.functional.texture.specification.basic_copyteximage2d.cube_luminance_alpha,Fail
dEQP-GLES2.functional.texture.specification.basic_copytexsubimage2d.cube_luminance_alpha,Fail
dEQP-GLES2.functional.texture.specification.basic_teximage2d.rgb565_cube,Fail
dEQP-GLES2.functional.texture.specification.basic_teximage2d.rgba5551_cube,Fail
dEQP-GLES2.functional.texture.specification.basic_texsubimage2d.rgb565_cube,Fail
dEQP-GLES2.functional.texture.specification.basic_texsubimage2d.rgba5551_cube,Fail
dEQP-GLES2.functional.texture.specification.random_teximage2d.cube_7,Fail
dEQP-GLES2.functional.texture.specification.texsubimage2d_empty_tex.rgb565_cube,Fail
dEQP-GLES2.functional.texture.specification.texsubimage2d_empty_tex.rgba5551_cube,Fail
dEQP-GLES3.functional.fbo.msaa.8_samples.depth_component16,Fail
dEQP-GLES3.functional.shaders.texture_functions.texturegrad.sampler2darrayshadow_fragment,Fail
dEQP-GLES3.functional.shaders.texture_functions.texturegrad.sampler2darrayshadow_vertex,Fail
dEQP-GLES3.functional.shaders.texture_functions.texturegradoffset.sampler2darrayshadow_fragment,Fail
dEQP-GLES3.functional.shaders.texture_functions.texturegradoffset.sampler2darrayshadow_vertex,Fail
dEQP-GLES3.functional.texture.filtering.3d.formats.rgb565_linear_mipmap_linear,Fail
dEQP-GLES3.functional.texture.filtering.3d.formats.rgb565_linear_mipmap_nearest,Fail
dEQP-GLES3.functional.texture.filtering.3d.formats.rgb565_nearest_mipmap_linear,Fail
dEQP-GLES3.functional.texture.filtering.3d.formats.rgb565_nearest_mipmap_nearest,Fail
dEQP-GLES3.functional.texture.filtering.3d.formats.rgb5_a1_linear_mipmap_linear,Fail
dEQP-GLES3.functional.texture.filtering.3d.formats.rgb5_a1_linear_mipmap_nearest,Fail
dEQP-GLES3.functional.texture.filtering.3d.formats.rgb5_a1_nearest_mipmap_linear,Fail
dEQP-GLES3.functional.texture.filtering.3d.formats.rgb5_a1_nearest_mipmap_nearest,Fail
dEQP-GLES3.functional.texture.filtering.cube.formats.rgb565_nearest_mipmap_linear,Fail
dEQP-GLES3.functional.texture.mipmap.2d.generate.a8_non_square_fastest,Fail
dEQP-GLES3.functional.texture.mipmap.2d.generate.a8_non_square_nicest,Fail
dEQP-GLES3.functional.texture.mipmap.2d.generate.l8_non_square_fastest,Fail
dEQP-GLES3.functional.texture.mipmap.2d.generate.l8_non_square_nicest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.a8_fastest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.a8_nicest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.l8_fastest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.l8_nicest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.la88_fastest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.la88_nicest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.rgb565_fastest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.rgb565_nicest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.rgba4444_fastest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.rgba4444_nicest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.rgba5551_fastest,Fail
dEQP-GLES3.functional.texture.mipmap.cube.generate.rgba5551_nicest,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_nearest.greater_or_equal_depth_component16,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_nearest.less_depth_component16,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.linear_mipmap_nearest.less_or_equal_depth_component16,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.nearest_mipmap_nearest.equal_depth_component16,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.nearest_mipmap_nearest.greater_depth_component16,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.nearest_mipmap_nearest.greater_or_equal_depth_component16,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.nearest_mipmap_nearest.less_depth_component16,Fail
dEQP-GLES3.functional.texture.shadow.2d_array.nearest_mipmap_nearest.less_or_equal_depth_component16,Fail
dEQP-GLES3.functional.texture.specification.basic_copyteximage2d.cube_luminance_alpha,Fail
dEQP-GLES3.functional.texture.specification.basic_copytexsubimage2d.cube_luminance_alpha,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage2d.rgb565_cube,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage2d.rgb5_a1_cube,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage3d.r16f_2d_array,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage3d.r16i_2d_array,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage3d.r16ui_2d_array,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage3d.rg8_2d_array,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage3d.rg8_snorm_2d_array,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage3d.rg8i_2d_array,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage3d.rg8ui_2d_array,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage3d.rgb565_2d_array,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage3d.rgb5_a1_2d_array,Fail
dEQP-GLES3.functional.texture.specification.basic_teximage3d.rgba4_2d_array,Fail
dEQP-GLES3.functional.texture.specification.basic_texsubimage2d.rgb565_cube,Fail
dEQP-GLES3.functional.texture.specification.basic_texsubimage2d.rgb5_a1_cube,Fail
dEQP-GLES3.functional.texture.specification.random_teximage2d.cube_5,Fail
dEQP-GLES3.functional.texture.specification.teximage3d_depth.depth_component16_2d_array,Fail
dEQP-GLES3.functional.texture.specification.texstorage2d.format.depth_component16_cube,Fail
dEQP-GLES3.functional.texture.specification.texstorage2d.format.rgb565_cube,Fail
dEQP-GLES3.functional.texture.specification.texstorage2d.format.rgb5_a1_cube,Fail
dEQP-GLES3.functional.texture.specification.texstorage3d.format.depth_component16_2d_array,Fail
dEQP-GLES3.functional.texture.specification.texstorage3d.format.rgb565_2d_array,Fail
dEQP-GLES3.functional.texture.specification.texstorage3d.format.rgb5_a1_2d_array,Fail
dEQP-GLES3.functional.texture.specification.texsubimage2d_empty_tex.rgb_unsigned_short_5_6_5_cube,Fail
dEQP-GLES3.functional.texture.specification.texsubimage2d_empty_tex.rgba_unsigned_short_5_5_5_1_cube,Fail
dEQP-GLES3.functional.texture.specification.texsubimage3d_depth.depth_component16_2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16f.cubemap_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16f.texture2d_array_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16f.texture2d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16f.texture3d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16i.cubemap_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16i.texture2d_array_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16i.texture2d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16i.texture3d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16ui.cubemap_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16ui.texture2d_array_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16ui.texture2d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_r16ui.texture3d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8.cubemap_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8.texture2d_array_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8.texture2d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8.texture3d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8_snorm.cubemap_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8_snorm.texture2d_array_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8_snorm.texture2d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8_snorm.texture3d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8i.cubemap_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8i.texture2d_array_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8i.texture2d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8i.texture3d_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8ui.cubemap_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8ui.texture2d_array_to_texture2d_array,Fail
dEQP-GLES31.functional.copy_image.non_compressed.viewclass_16_bits.r16f_rg8ui.texture2d_to_texture2d_array,Fail
